,id,taskId,task,unitId,unit,unitPlural,ratio,action,elementId,stage,stageId,cssElementId,cssElement,type,otherStage,displayName,roomArea,tradeId,quantity,hour,Hourly Labour Cost (£),Labour Cost (£/unit),Labour Total Cost,Material Total Cost,Material Markup,Labour Profit,Material Contingency,Subtotal,Overall Contingency,Total Task Cost
796,797,8939,Timber bifold doors,7,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,Supply & Install Timber bifold doors,[],152.0,8.0,8.0,26.25,210.0,1680.0,0,0,504.0,0,2184.0,109.2,2293.2
797,798,8940,"Aluminium bifold door, handle and lock - 1-2m length",7,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,"Supply & Install Aluminium bifold door, handle and lock - 1-2m length",[],152.0,12.0,12.0,26.25,315.0,3780.0,0,0,1134.0,0,4914.0,245.7,5159.7
798,799,8941,"Aluminium bifold door, handle and lock - 3-4m length",7,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,"Supply & Install Aluminium bifold door, handle and lock - 3-4m length",[],152.0,24.0,24.0,26.25,630.0,15120.0,0,0,4536.0,0,19656.0,982.8000000000001,20638.8
799,800,8942,"Aluminium sliding door system, 5 leaf",7,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,"Supply & Install Aluminium sliding door system, 5 leaf",[],152.0,36.0,36.0,26.25,945.0,34020.0,0,0,10206.0,0,44226.0,2211.3,46437.3
800,801,8943,"Aluminium sliding door system, 6 leaf",7,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,"Supply & Install Aluminium sliding door system, 6 leaf",[],152.0,42.0,42.0,26.25,1102.5,46305.0,0,0,13891.5,0,60196.5,3009.825,63206.325
801,802,8944,"Aluminium Sliding Door, double glazed, X linear metres x 2100mm height",2,m,m,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,"Supply & Install Aluminium Sliding Door, double glazed, X linear metres x 2100mm height",[],152.0,6.0,6.0,26.25,157.5,945.0,0,0,283.5,0,1228.5,61.425,1289.925
802,803,8945,"Aluminium bifold door, handle and lock - per linear metre",2,m,m,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,"Supply & Install Aluminium bifold door, handle and lock - per linear metre",[],152.0,6.0,6.0,26.25,157.5,945.0,0,0,283.5,0,1228.5,61.425,1289.925
803,804,8946,Kitchen Island,1,nr,nr,1.0,,1963,"Units, worktops and kitchen appliances",469,,,COMMON,1,Supply & Install Kitchen Island,[],152.0,16.0,16.0,26.25,420.0,6720.0,0,0,2016.0,0,8736.0,436.8,9172.8
804,805,8947,Timber sleeper,2,m,m,1.0,,1873,External works,493,,,COMMON,1,Supply & Install Timber sleeper,[],149.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
805,806,8949,Soft Landscaping by nr,1,nr,nr,1.0,,1872,External works,493,,,COMMON,1,Supply & Install Soft Landscaping by nr,[],148.0,1.0,1.0,23.125,23.125,23.125,0,0,6.9375,0,30.0625,1.503125,31.565625
806,807,8950,Rainwater Goods,1,nr,nr,1.0,,1646,Drainage and pipework,485,6.0,D3 - Rainwater Pipes and Gutters,COMMON,1,Supply & Install Rainwater Goods,[],152.0,4.0,4.0,26.25,105.0,420.0,0,0,126.0,0,546.0,27.3,573.3
807,808,8951,Contingency,35,item,items,1.0,,1962,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Contingency,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
808,809,8952,Samples,35,item,items,1.0,,1962,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Samples,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
809,810,8953,Electric underfloor heating per m2,4,m2,m2,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Electric underfloor heating per m2,"[""floor""]",,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
810,811,8954,Kitchen Units and Worktops,1,nr,nr,1.0,,1963,"Units, worktops and kitchen appliances",469,18.0,E6 - Built in fittings,COMMON,1,Supply & Install Kitchen Units and Worktops,[],152.0,70.0,70.0,26.25,1837.5,128625.0,0,0,38587.5,0,167212.5,8360.625,175573.125
811,812,8955,Internal bifold doors; oak; glazed; 3000mm length x 2084mm height,7,nr,nr,1.0,,1780,Internal doors and frames,481,,,COMMON,1,Supply & Install Internal bifold doors; oak; glazed; 3000mm length x 2084mm height,[],152.0,8.0,8.0,26.25,210.0,1680.0,0,0,504.0,0,2184.0,109.2,2293.2
812,813,8956,Steel baseplate,1,nr,nr,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Steel baseplate,[],149.0,1.0,1.0,23.125,23.125,23.125,0,0,6.9375,0,30.0625,1.503125,31.565625
813,814,8957,Insurances,35,item,items,1.0,,1962,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Insurances,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
814,815,8958,Strip out light fitting,1,nr,nr,1.0,,1682,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out light fitting,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
815,816,8959,1200mm wide x 1600mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 1200mm wide x 1600mm deep trench foundations,[],148.0,4.0,4.0,23.125,92.5,370.0,0,0,111.0,0,481.0,24.05,505.05
816,817,8960,450mm wide x 1600mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 450mm wide x 1600mm deep trench foundations,[],148.0,3.0,3.0,23.125,69.375,208.125,0,0,62.4375,0,270.5625,13.528125,284.090625
817,818,8961,Flue,1,nr,nr,1.0,,1821,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Flue,[],159.0,2.0,2.0,42.0,84.0,168.0,0,0,50.4,0,218.4,10.92,229.32
818,819,8962,"Heating system flushing and chlorination, record documentation, testing ",35,item,items,1.0,,1848,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,"Supply & Install Heating system flushing and chlorination, record documentation, testing ",[],150.0,4.0,4.0,26.25,105.0,420.0,0,0,126.0,0,546.0,27.3,573.3
819,820,8963,Relocate / reposition RCD box to new cabinet,1,nr,nr,1.0,,1715,Wiring and fuseboards,477,,,COMMON,1,Supply & Install Relocate / reposition RCD box to new cabinet,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
820,821,8964,Steam generator,1,nr,nr,1.0,,1692,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Steam generator,[],162.0,16.0,16.0,52.5,840.0,13440.0,0,0,4032.0,0,17472.0,873.6,18345.6
821,822,8965,Wine cooler / wine fridge,1,nr,nr,1.0,,2078,"Units, worktops and kitchen appliances",469,,,COMMON,1,Supply & Install Wine cooler / wine fridge,[],149.0,1.0,1.0,23.125,23.125,23.125,0,0,6.9375,0,30.0625,1.503125,31.565625
822,823,8966,Chandelier light,1,nr,nr,1.0,,1723,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install Chandelier light,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
823,824,8967,Recessed light,2,m,m,1.0,,1730,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install Recessed light,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
824,825,8969,Toilet roll holder,1,nr,nr,1.0,,1874,Fixtures and fittings,480,20.0,E8 - Bathroom fittings,COMMON,1,Supply & Install Toilet roll holder,[],152.0,0.3,0.3,26.25,7.875,2.3625,0,0,0.7087499999999999,0,3.07125,0.1535625,3.2248125
825,826,8970,Toilet brush,1,nr,nr,1.0,,1874,Fixtures and fittings,480,20.0,E8 - Bathroom fittings,COMMON,1,Supply & Install Toilet brush,[],152.0,0.3,0.3,26.25,7.875,2.3625,0,0,0.7087499999999999,0,3.07125,0.1535625,3.2248125
826,827,8971,Towel rail - wall mounted unheated,1,nr,nr,1.0,,1874,Fixtures and fittings,480,,,COMMON,1,Supply & Install Towel rail - wall mounted unheated,"[""wall""]",152.0,0.3,0.3,26.25,7.875,2.3625,0,0,0.7087499999999999,0,3.07125,0.1535625,3.2248125
827,828,8972,Preparation work to ceiling,4,m2,m2,1.0,,1808,Ceiling preparation and finishes,501,14.0,E2 - Ceilings,COMMON,1,Supply & Install Preparation work to ceiling,"[""ceiling""]",152.0,1.0,1.0,26.25,26.25,26.25,0,0,7.875,0,34.125,1.70625,35.83125
828,829,8973,Cat flap / dog flap,1,nr,nr,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Cat flap / dog flap,[],149.0,2.0,2.0,23.125,46.25,92.5,0,0,27.75,0,120.25,6.0125,126.2625
829,830,8974,500mm wide by 1350mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 500mm wide by 1350mm deep trench foundations,[],148.0,2.6,2.6,23.125,60.125,156.325,0,0,46.89749999999999,0,203.2225,10.161125,213.383625
830,831,8975,Timber packing bolted through web of UC beams,2,m,m,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Timber packing bolted through web of UC beams,[],152.0,1.0,1.0,26.25,26.25,26.25,0,0,7.875,0,34.125,1.70625,35.83125
831,832,8976,Strip out garage door and frame,7,nr,nr,1.0,,1966,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out garage door and frame,[],156.0,4.0,4.0,18.875,75.5,302.0,0,0,90.6,0,392.6,19.63,412.23
832,833,8978,3 layer felt system,4,m2,m2,1.0,,1674,Roof structure and coverings,468,5.0,D2 - Roof Coverings,COMMON,1,Supply & Install 3 layer felt system,[],153.0,0.5,0.5,23.125,11.5625,5.78125,0,0,1.734375,0,7.515625,0.37578125,7.89140625
833,834,8979,Plumbing point,1,nr,nr,1.0,,1647,Drainage and pipework,485,27.0,F6 - Drainage,COMMON,1,Supply & Install Plumbing point,[],150.0,6.0,6.0,26.25,157.5,945.0,0,0,283.5,0,1228.5,61.425,1289.925
834,835,8980,"300mm wide by 600mm deep strip footings, including excavation, shuttering and mesh",2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,"Supply & Install 300mm wide by 600mm deep strip footings, including excavation, shuttering and mesh",[],148.0,2.4,2.4,23.125,55.5,133.2,0,0,39.95999999999999,0,173.16,8.658,181.818
835,836,8983,600mm wide by 600mm deep trench foundations,2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 600mm wide by 600mm deep trench foundations,[],148.0,1.7,1.7,23.125,39.3125,66.83125,0,0,20.049375,0,86.880625,4.34403125,91.22465625
836,837,8984,Steel column,2,m,m,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Steel column,[],149.0,1.845,1.845,23.125,42.665625,78.71807812499999,0,0,23.6154234375,0,102.3335015625,5.116675078125,107.450176640625
837,838,8986,Beam to Column Connection,7,nr,nr,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Beam to Column Connection,[],149.0,3.13,3.13,23.125,72.38125,226.5533125,0,0,67.96599375,0,294.51930625,14.7259653125,309.2452715625
838,839,8990,Column to pad connection,1,nr,nr,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Column to pad connection,[],149.0,2.33,2.33,23.125,53.88125,125.5433125,0,0,37.66299375,0,163.20630625,8.160315312500002,171.3666215625
839,840,8991,Reinforcement to foundations; allowance per m3,6,m3,m3,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install Reinforcement to foundations; allowance per m3,[],148.0,4.0,4.0,23.125,92.5,370.0,0,0,111.0,0,481.0,24.05,505.05
840,841,8992,Wall lining on timber studs,4,m2,m2,1.0,,1696,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Wall lining on timber studs,"[""wall""]",152.0,1.15,1.15,26.25,30.1875,34.715625,0,0,10.4146875,0,45.1303125,2.256515625,47.386828125
841,842,8993,Client supplied glazing,1,nr,nr,1.0,,1884,External windows and doors,483,,,COMMON,1,Supply & Install Client supplied glazing,[],149.0,4.0,4.0,23.125,92.5,370.0,0,0,111.0,0,481.0,24.05,505.05
842,843,8995,Strip out sliding external doors,35,item,items,1.0,,1966,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out sliding external doors,[],156.0,4.0,4.0,18.875,75.5,302.0,0,0,90.6,0,392.6,19.63,412.23
843,844,8996,Steel cleat connections,1,nr,nr,1.0,,1659,Steel and structural supports,474,,,COMMON,1,Supply & Install Steel cleat connections,[],149.0,0.25,0.25,23.125,5.78125,1.4453125,0,0,0.43359375,0,1.87890625,0.0939453125,1.9728515625
844,845,8997,Soffit and fascia system,2,m,m,1.0,,1701,Roof structure and coverings,468,13.0,E1 - Roof Structure,COMMON,1,Supply & Install Soffit and fascia system,[],153.0,1.5,1.5,23.125,34.6875,52.03125,0,0,15.609375,0,67.640625,3.38203125,71.02265625
845,846,8998,Wet underfloor heating - 60m2 kit,35,item,items,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Wet underfloor heating - 60m2 kit,"[""floor""]",150.0,60.0,60.0,26.25,1575.0,94500.0,0,0,28350.0,0,122850.0,6142.5,128992.5
846,847,8999,Wet underfloor heating - 30m2 kit,35,item,items,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Wet underfloor heating - 30m2 kit,"[""floor""]",150.0,30.0,30.0,26.25,787.5,23625.0,0,0,7087.5,0,30712.5,1535.625,32248.125
847,848,9000,Wet underfloor heating - 35m2 kit,35,item,items,1.0,,1949,Heating and cooling,490,25.0,F4 - Heating,COMMON,1,Supply & Install Wet underfloor heating - 35m2 kit,"[""floor""]",150.0,35.0,35.0,26.25,918.75,32156.25,0,0,9646.875,0,41803.125,2090.15625,43893.28125
848,849,9001,"600mm wide by 1000mm deep strip foundations, including excavation, shuttering and mesh - 4-10m run",2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,"Supply & Install 600mm wide by 1000mm deep strip foundations, including excavation, shuttering and mesh - 4-10m run",[],148.0,2.5,2.5,23.125,57.8125,144.53125,0,0,43.359375,0,187.890625,9.39453125,197.28515625
849,850,9002,"450mm wide by 1000mm deep strip foundations, 4-10m run",2,m,m,1.0,,1648,Foundations and substructure,478,,,COMMON,1,"Supply & Install 450mm wide by 1000mm deep strip foundations, 4-10m run",[],148.0,2.2,2.2,23.125,50.87500000000001,111.925,0,0,33.5775,0,145.5025,7.275125,152.777625
850,851,9004,1200x1200mm wide by 1000mm deep pad foundations,1,nr,nr,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 1200x1200mm wide by 1000mm deep pad foundations,[],148.0,5.3,5.3,23.125,122.5625,649.58125,0,0,194.874375,0,844.4556249999999,42.22278125,886.67840625
851,852,9005,450x450mm wide by 450mm deep pad foundations,1,nr,nr,1.0,,1648,Foundations and substructure,478,,,COMMON,1,Supply & Install 450x450mm wide by 450mm deep pad foundations,[],148.0,1.06,1.06,23.125,24.5125,25.98325,0,0,7.794975,0,33.778225,1.68891125,35.46713625
852,853,9007,Timber stud wall / timber partition wall to internal wall; 600mm centres; 3 rows of noggins,4,m2,m2,1.0,,1709,Internal wall structure and lining,503,7.0,D4 - Main Walls,COMMON,1,Supply & Install Timber stud wall / timber partition wall to internal wall; 600mm centres; 3 rows of noggins,"[""wall""]",152.0,0.952,0.952,26.25,24.99,23.79048,0,0,7.137143999999999,0,30.927624,1.5463812,32.4740052
853,854,9008,Plasterboard to stud wall - outer leaf,4,m2,m2,1.0,,2041,Internal wall structure and lining,503,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Plasterboard to stud wall - outer leaf,"[""wall""]",155.0,0.4,0.4,23.125,9.25,3.7,0,0,1.11,0,4.81,0.2405,5.0505
854,855,9010,Dormer stud wall / dormer partition wall; 450mm centres; 3 rows of noggins,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Dormer stud wall / dormer partition wall; 450mm centres; 3 rows of noggins,"[""wall""]",152.0,1.071,1.071,26.25,28.11375,30.10982625,0,0,9.032947875,0,39.142774125,1.95713870625,41.09991283125
855,856,9011,Dormer stud wall / dormer partition wall; 600mm centres; 3 rows of noggins,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Dormer stud wall / dormer partition wall; 600mm centres; 3 rows of noggins,"[""wall""]",152.0,0.952,0.952,26.25,24.99,23.79048,0,0,7.137143999999999,0,30.927624,1.5463812,32.4740052
856,857,9012,Wood sheathing to stud wall - outer leaf,4,m2,m2,1.0,,1709,Internal wall structure and lining,503,7.0,D4 - Main Walls,COMMON,1,Supply & Install Wood sheathing to stud wall - outer leaf,"[""wall""]",152.0,0.42,0.42,26.25,11.025,4.6305,0,0,1.38915,0,6.01965,0.3009825,6.320632499999999
857,858,9013,uPVC French Door,1,nr,nr,1.0,,1664,External windows and doors,483,9.0,D6 - Outside Doors,COMMON,1,Supply & Install uPVC French Door,[],149.0,4.64,4.64,23.125,107.3,497.872,0,0,149.3616,0,647.2336,32.36168,679.59528
858,859,9014,Plasterboard to stud wall - inner leaf,4,m2,m2,1.0,,2041,Internal wall structure and lining,503,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Plasterboard to stud wall - inner leaf,"[""wall""]",155.0,0.4,0.4,23.125,9.25,3.7,0,0,1.11,0,4.81,0.2405,5.0505
859,860,9015,Wood sheathing to stud wall - inner leaf,4,m2,m2,1.0,,1709,Internal wall structure and lining,503,7.0,D4 - Main Walls,COMMON,1,Supply & Install Wood sheathing to stud wall - inner leaf,"[""wall""]",152.0,0.42,0.42,26.25,11.025,4.6305,0,0,1.38915,0,6.01965,0.3009825,6.320632499999999
860,861,9016,Timber stud wall to external wall / timber partition wall to external wall; 400mm centres; 3 rows of noggins,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Timber stud wall to external wall / timber partition wall to external wall; 400mm centres; 3 rows of noggins,"[""wall""]",152.0,1.131,1.131,26.25,29.68875,33.57797625,0,0,10.073392875,0,43.651369125,2.18256845625,45.83393758125001
861,862,9017,Timber stud wall to external wall / timber partition wall to external wall; 450mm centres; 3 rows of noggins,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Timber stud wall to external wall / timber partition wall to external wall; 450mm centres; 3 rows of noggins,"[""wall""]",152.0,1.071,1.071,26.25,28.11375,30.10982625,0,0,9.032947875,0,39.142774125,1.95713870625,41.09991283125
862,863,9018,Timber stud wall to external wall / timber partition wall to external wall; 600mm centres; 3 rows of noggins,4,m2,m2,1.0,,1707,External wall structure and lining,489,15.0,E3 - Walls and Partitions,COMMON,1,Supply & Install Timber stud wall to external wall / timber partition wall to external wall; 600mm centres; 3 rows of noggins,"[""wall""]",152.0,0.952,0.952,26.25,24.99,23.79048,0,0,7.137143999999999,0,30.927624,1.5463812,32.4740052
863,864,9019,Light switch - 2 gang,31,pt,pts,1.0,,1724,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install Light switch - 2 gang,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
864,865,9020,LIght switch - 3 gang,31,pt,pts,1.0,,1724,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install LIght switch - 3 gang,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
865,866,9021,Light switch - 4 gang,31,pt,pts,1.0,,1724,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install Light switch - 4 gang,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
866,867,9022,Light switch - dimmer,31,pt,pts,1.0,,1724,Wired appliances,479,22.0,F1 - Electricity,COMMON,1,Supply & Install Light switch - dimmer,[],,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
867,868,9023,General prelims allowance items,35,item,items,1.0,,1962,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install General prelims allowance items,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
868,869,9024,Scaffold roof,4,m2,m2,1.0,,1694,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Scaffold roof,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
869,870,9026,Plant and Small Tools allowance,35,item,items,1.0,,1783,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Plant and Small Tools allowance,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
870,871,9027,Pumping and dewatering allowance,35,item,items,1.0,,1783,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Pumping and dewatering allowance,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
871,872,9028,First aid allowance,35,item,items,1.0,,1962,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install First aid allowance,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
872,873,9029,Drying out - heaters and fuel,35,item,items,1.0,,1783,Preliminaries,471,12.0,D9 - Other,COMMON,1,Supply & Install Drying out - heaters and fuel,[],0.0,,,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
873,874,9030,Demo brickwork around windows and prepare surface for new bi-fold doors,35,item,items,1.0,,1682,Demolitions,482,21.0,E9 - Other,COMMON,1,Demo brickwork around windows and prepare surface for new bi-fold doors,[],156.0,2.2,2.2,18.875,41.52500000000001,91.35500000000003,0,0,27.40650000000001,0,118.7615,5.938075000000002,124.699575
874,875,9031,Strip out concrete floor structure; 100mm thick / break out concrete slab; 100mm thick,4,m2,m2,1.0,,1967,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out concrete floor structure; 100mm thick / break out concrete slab; 100mm thick,"[""floor""]",149.0,1.2,1.2,23.125,27.75,33.3,0,0,9.989999999999998,0,43.28999999999999,2.1645,45.45449999999999
875,876,9032,Strip out concrete floor structure; 150mm thick / break out concrete slab; 150mm thick,4,m2,m2,1.0,,1967,Demolitions,482,21.0,E9 - Other,COMMON,1,Strip out concrete floor structure; 150mm thick / break out concrete slab; 150mm thick,"[""floor""]",149.0,1.8,1.8,23.125,41.625,74.925,0,0,22.4775,0,97.4025,4.870125000000001,102.272625
